x0,x1,y0,y1,v,a,r
43.0,187.0,-19.0,-71.0,10.0,0.0,1.0
39.0,183.0,-29.0,-81.0,10.0,0.0,1.0
35.0,179.0,-20.0,-72.0,-9.0,1.0,1.0
31.0,175.0,-11.0,-63.0,-8.0,0.0,1.0
27.0,171.0,-3.0,-55.0,-7.0,0.0,1.0
23.0,167.0,4.0,-48.0,-6.0,0.0,1.0
19.0,163.0,10.0,-42.0,-5.0,0.0,1.0
15.0,159.0,15.0,-37.0,-4.0,0.0,1.0
11.0,155.0,19.0,-33.0,-3.0,0.0,1.0
7.0,151.0,22.0,-30.0,-2.0,0.0,1.0
3.0,147.0,24.0,-28.0,-1.0,0.0,1.0
143.0,0.0,-27.0,0.0,0.0,0.0,1.0
139.0,0.0,-18.0,0.0,-9.0,1.0,1.0
135.0,287.0,-9.0,71.0,-8.0,0.0,1.0
131.0,283.0,-1.0,79.0,-7.0,0.0,1.0
127.0,279.0,6.0,86.0,-6.0,0.0,1.0
123.0,275.0,12.0,92.0,-5.0,0.0,1.0
119.0,271.0,17.0,97.0,-4.0,0.0,1.0
115.0,267.0,21.0,101.0,-3.0,0.0,1.0
111.0,263.0,24.0,104.0,-2.0,0.0,1.0
107.0,259.0,26.0,106.0,-1.0,0.0,1.0
103.0,255.0,27.0,107.0,0.0,0.0,1.0
99.0,251.0,27.0,107.0,1.0,0.0,1.0
95.0,247.0,26.0,106.0,2.0,0.0,1.0
91.0,243.0,24.0,104.0,3.0,0.0,1.0
87.0,239.0,21.0,101.0,4.0,0.0,1.0
83.0,235.0,17.0,97.0,5.0,0.0,1.0
79.0,231.0,12.0,92.0,6.0,0.0,1.0
75.0,227.0,6.0,86.0,7.0,0.0,1.0
71.0,223.0,-1.0,79.0,8.0,0.0,1.0
67.0,219.0,-9.0,71.0,9.0,0.0,1.0
63.0,215.0,-18.0,62.0,10.0,0.0,1.0
59.0,211.0,-28.0,52.0,10.0,0.0,1.0
55.0,207.0,-19.0,61.0,-9.0,1.0,1.0
51.0,203.0,-10.0,70.0,-8.0,0.0,1.0
47.0,199.0,-2.0,78.0,-7.0,0.0,1.0
43.0,195.0,5.0,85.0,-6.0,0.0,1.0
39.0,191.0,11.0,91.0,-5.0,0.0,1.0
35.0,187.0,16.0,96.0,-4.0,0.0,1.0
31.0,183.0,20.0,100.0,-3.0,0.0,1.0
27.0,179.0,23.0,103.0,-2.0,0.0,1.0
23.0,175.0,25.0,105.0,-1.0,0.0,1.0
19.0,171.0,26.0,106.0,0.0,0.0,1.0
15.0,167.0,26.0,106.0,1.0,0.0,1.0
11.0,163.0,25.0,105.0,2.0,0.0,1.0
7.0,159.0,23.0,103.0,3.0,0.0,1.0
3.0,155.0,20.0,100.0,4.0,0.0,1.0
151.0,0.0,96.0,0.0,5.0,0.0,1.0
147.0,0.0,91.0,0.0,6.0,0.0,1.0
143.0,287.0,85.0,27.0,7.0,0.0,1.0
139.0,283.0,78.0,20.0,8.0,0.0,1.0
135.0,279.0,70.0,12.0,9.0,0.0,1.0
131.0,275.0,61.0,3.0,10.0,0.0,1.0
127.0,271.0,51.0,-7.0,10.0,0.0,1.0
123.0,267.0,41.0,-17.0,10.0,0.0,1.0
119.0,263.0,31.0,-27.0,10.0,0.0,1.0
115.0,259.0,21.0,-37.0,10.0,0.0,1.0
111.0,255.0,11.0,-47.0,10.0,0.0,1.0
107.0,251.0,1.0,-57.0,10.0,0.0,1.0
103.0,247.0,-9.0,-67.0,10.0,0.0,1.0
99.0,243.0,-19.0,-77.0,10.0,0.0,1.0
95.0,239.0,-29.0,-87.0,10.0,0.0,1.0
91.0,235.0,-20.0,-78.0,-9.0,1.0,1.0
87.0,231.0,-11.0,-69.0,-8.0,0.0,1.0
83.0,227.0,-3.0,-61.0,-7.0,0.0,1.0
79.0,223.0,4.0,-54.0,-6.0,0.0,1.0
75.0,219.0,10.0,-48.0,-5.0,0.0,1.0
71.0,215.0,15.0,-43.0,-4.0,0.0,1.0
67.0,211.0,19.0,-39.0,-3.0,0.0,1.0
63.0,207.0,22.0,-36.0,-2.0,0.0,1.0
59.0,203.0,24.0,-34.0,-1.0,0.0,1.0
55.0,199.0,25.0,-33.0,0.0,0.0,1.0
51.0,195.0,25.0,-33.0,1.0,0.0,1.0
47.0,191.0,24.0,-34.0,2.0,0.0,1.0
43.0,187.0,22.0,-36.0,3.0,0.0,1.0
39.0,183.0,19.0,-39.0,4.0,0.0,1.0
35.0,179.0,15.0,-43.0,5.0,0.0,1.0
31.0,175.0,10.0,-48.0,6.0,0.0,1.0
27.0,171.0,4.0,-54.0,7.0,0.0,1.0
23.0,167.0,-3.0,-61.0,8.0,0.0,1.0
19.0,163.0,-11.0,-69.0,9.0,0.0,1.0
15.0,159.0,-20.0,-78.0,10.0,0.0,1.0
11.0,155.0,-30.0,-88.0,10.0,0.0,1.0
7.0,151.0,-21.0,-79.0,-9.0,1.0,1.0
3.0,147.0,-12.0,-70.0,-8.0,0.0,1.0
143.0,0.0,-62.0,0.0,-7.0,0.0,1.0
139.0,0.0,-53.0,0.0,-9.0,1.0,1.0
135.0,287.0,-44.0,39.0,-9.0,1.0,1.0
131.0,283.0,-35.0,48.0,-9.0,1.0,1.0
127.0,279.0,-26.0,57.0,-9.0,1.0,1.0
123.0,275.0,-17.0,66.0,-9.0,1.0,1.0
119.0,271.0,-8.0,75.0,-8.0,0.0,1.0
115.0,267.0,0.0,83.0,-7.0,0.0,1.0
111.0,263.0,7.0,90.0,-6.0,0.0,1.0
107.0,259.0,13.0,96.0,-5.0,0.0,1.0
103.0,255.0,18.0,101.0,-4.0,0.0,1.0
99.0,251.0,22.0,105.0,-3.0,0.0,1.0
95.0,247.0,25.0,108.0,-2.0,0.0,1.0
91.0,243.0,27.0,110.0,-1.0,0.0,1.0
87.0,239.0,28.0,111.0,0.0,0.0,1.0
83.0,235.0,28.0,111.0,1.0,0.0,1.0
79.0,231.0,27.0,110.0,2.0,0.0,1.0
75.0,227.0,25.0,108.0,3.0,0.0,1.0
71.0,223.0,22.0,105.0,4.0,0.0,1.0
67.0,219.0,18.0,101.0,5.0,0.0,1.0
63.0,215.0,13.0,96.0,6.0,0.0,1.0
59.0,211.0,7.0,90.0,7.0,0.0,1.0
55.0,207.0,0.0,83.0,8.0,0.0,1.0
51.0,203.0,-8.0,75.0,9.0,0.0,1.0
47.0,199.0,-17.0,66.0,10.0,0.0,1.0
43.0,195.0,-27.0,56.0,10.0,0.0,1.0
39.0,191.0,-18.0,65.0,-9.0,1.0,1.0
35.0,187.0,-9.0,74.0,-8.0,0.0,1.0
31.0,183.0,-1.0,82.0,-7.0,0.0,1.0
27.0,179.0,6.0,89.0,-6.0,0.0,1.0
23.0,175.0,12.0,95.0,-5.0,0.0,1.0
19.0,171.0,17.0,100.0,-4.0,0.0,1.0
15.0,167.0,21.0,104.0,-3.0,0.0,1.0
11.0,163.0,24.0,107.0,-2.0,0.0,1.0
7.0,159.0,26.0,109.0,-1.0,0.0,1.0
3.0,155.0,27.0,110.0,0.0,0.0,1.0
151.0,0.0,110.0,0.0,1.0,0.0,1.0
147.0,0.0,109.0,0.0,2.0,0.0,1.0
143.0,287.0,107.0,19.0,3.0,0.0,1.0
139.0,283.0,104.0,16.0,4.0,0.0,1.0
135.0,279.0,100.0,12.0,5.0,0.0,1.0
131.0,275.0,95.0,7.0,6.0,0.0,1.0
127.0,271.0,89.0,1.0,7.0,0.0,1.0
123.0,267.0,82.0,-6.0,8.0,0.0,1.0
119.0,263.0,74.0,-14.0,9.0,0.0,1.0
115.0,259.0,65.0,-23.0,10.0,0.0,1.0
111.0,255.0,55.0,-33.0,10.0,0.0,1.0
107.0,251.0,45.0,-43.0,10.0,0.0,1.0
103.0,247.0,35.0,-53.0,10.0,0.0,1.0
99.0,243.0,25.0,-63.0,10.0,0.0,1.0
95.0,239.0,15.0,-73.0,10.0,0.0,1.0
91.0,235.0,5.0,-83.0,10.0,0.0,1.0
87.0,231.0,-5.0,-93.0,10.0,0.0,1.0
83.0,227.0,-15.0,-103.0,10.0,0.0,1.0
79.0,223.0,-25.0,-113.0,10.0,0.0,1.0
75.0,219.0,-35.0,-123.0,10.0,0.0,1.0
71.0,215.0,-26.0,-114.0,-9.0,1.0,1.0
67.0,211.0,-17.0,-105.0,-9.0,1.0,1.0
63.0,207.0,-8.0,-96.0,-8.0,0.0,1.0
59.0,203.0,0.0,-88.0,-7.0,0.0,1.0
55.0,199.0,7.0,-81.0,-6.0,0.0,1.0
51.0,195.0,13.0,-75.0,-5.0,0.0,1.0
47.0,191.0,18.0,-70.0,-4.0,0.0,1.0
43.0,187.0,22.0,-66.0,-3.0,0.0,1.0
39.0,183.0,25.0,-63.0,-2.0,0.0,1.0
35.0,179.0,27.0,-61.0,-1.0,0.0,1.0
31.0,175.0,28.0,-60.0,0.0,0.0,1.0
27.0,171.0,28.0,-60.0,1.0,0.0,1.0
23.0,167.0,27.0,-61.0,2.0,0.0,1.0
19.0,163.0,25.0,-63.0,3.0,0.0,1.0
15.0,159.0,22.0,-66.0,4.0,0.0,1.0
11.0,155.0,18.0,-70.0,5.0,0.0,1.0
7.0,151.0,13.0,-75.0,6.0,0.0,1.0
3.0,147.0,7.0,-81.0,7.0,0.0,1.0
143.0,0.0,-88.0,0.0,8.0,0.0,1.0
139.0,0.0,-79.0,0.0,-9.0,1.0,1.0
135.0,287.0,-70.0,-68.0,-9.0,1.0,1.0
131.0,283.0,-61.0,-59.0,-9.0,1.0,1.0
127.0,279.0,-52.0,-50.0,-9.0,1.0,1.0
123.0,275.0,-43.0,-41.0,-9.0,1.0,1.0
119.0,271.0,-34.0,-32.0,-9.0,1.0,1.0
115.0,267.0,-25.0,-23.0,-9.0,1.0,1.0
111.0,263.0,-16.0,-14.0,-8.0,0.0,1.0
107.0,259.0,-8.0,-6.0,-7.0,0.0,1.0
103.0,255.0,-1.0,1.0,-6.0,0.0,1.0
99.0,251.0,5.0,7.0,-5.0,0.0,1.0
95.0,247.0,10.0,12.0,-4.0,0.0,1.0
91.0,243.0,14.0,16.0,-3.0,0.0,1.0
87.0,239.0,17.0,19.0,-2.0,0.0,1.0
83.0,235.0,19.0,21.0,-1.0,0.0,1.0
79.0,231.0,20.0,22.0,0.0,0.0,1.0
75.0,227.0,20.0,22.0,1.0,0.0,1.0
71.0,223.0,19.0,21.0,2.0,0.0,1.0
67.0,219.0,17.0,19.0,3.0,0.0,1.0
63.0,215.0,14.0,16.0,4.0,0.0,1.0
59.0,211.0,10.0,12.0,5.0,0.0,1.0
55.0,207.0,5.0,7.0,6.0,0.0,1.0
51.0,203.0,-1.0,1.0,7.0,0.0,1.0
47.0,199.0,-8.0,-6.0,8.0,0.0,1.0
43.0,195.0,-16.0,-14.0,9.0,0.0,1.0
39.0,191.0,-25.0,-23.0,10.0,0.0,1.0
35.0,187.0,-35.0,-33.0,10.0,0.0,1.0
31.0,183.0,-26.0,-24.0,-9.0,1.0,1.0
27.0,179.0,-17.0,-15.0,-9.0,1.0,1.0
23.0,175.0,-8.0,-6.0,-8.0,0.0,1.0
19.0,171.0,0.0,2.0,-7.0,0.0,1.0
15.0,167.0,7.0,9.0,-6.0,0.0,1.0
11.0,163.0,13.0,15.0,-5.0,0.0,1.0
7.0,159.0,18.0,20.0,-4.0,0.0,1.0
3.0,155.0,22.0,24.0,-3.0,0.0,1.0
151.0,0.0,27.0,0.0,-2.0,0.0,1.0
147.0,0.0,29.0,0.0,-1.0,0.0,1.0
143.0,287.0,30.0,1.0,0.0,0.0,1.0
139.0,283.0,30.0,1.0,1.0,0.0,1.0
135.0,279.0,29.0,0.0,2.0,0.0,1.0
131.0,275.0,27.0,-2.0,3.0,0.0,1.0
127.0,271.0,24.0,-5.0,4.0,0.0,1.0
123.0,267.0,20.0,-9.0,5.0,0.0,1.0
119.0,263.0,15.0,-14.0,6.0,0.0,1.0
115.0,259.0,9.0,-20.0,7.0,0.0,1.0
111.0,255.0,2.0,-27.0,8.0,0.0,1.0
107.0,251.0,-6.0,-35.0,9.0,0.0,1.0
103.0,247.0,-15.0,-44.0,10.0,0.0,1.0
99.0,243.0,-25.0,-54.0,10.0,0.0,1.0
95.0,239.0,-35.0,-64.0,10.0,0.0,1.0
91.0,235.0,-26.0,-55.0,-9.0,1.0,1.0
87.0,231.0,-17.0,-46.0,-9.0,1.0,1.0
83.0,227.0,-8.0,-37.0,-8.0,0.0,1.0
79.0,223.0,0.0,-29.0,-7.0,0.0,1.0
75.0,219.0,7.0,-22.0,-6.0,0.0,1.0
71.0,215.0,13.0,-16.0,-5.0,0.0,1.0
67.0,211.0,18.0,-11.0,-4.0,0.0,1.0
63.0,207.0,22.0,-7.0,-3.0,0.0,1.0
59.0,203.0,25.0,-4.0,-2.0,0.0,1.0
55.0,199.0,27.0,-2.0,-1.0,0.0,1.0
51.0,195.0,28.0,-1.0,0.0,0.0,1.0
47.0,191.0,28.0,-1.0,1.0,0.0,1.0
43.0,187.0,27.0,-2.0,2.0,0.0,1.0
39.0,183.0,25.0,-4.0,3.0,0.0,1.0
35.0,179.0,22.0,-7.0,4.0,0.0,1.0
31.0,175.0,18.0,-11.0,5.0,0.0,1.0
27.0,171.0,13.0,-16.0,6.0,0.0,1.0
23.0,167.0,7.0,-22.0,7.0,0.0,1.0
19.0,163.0,0.0,-29.0,8.0,0.0,1.0
15.0,159.0,-8.0,-37.0,9.0,0.0,1.0
11.0,155.0,-17.0,-46.0,10.0,0.0,1.0
7.0,151.0,-27.0,-56.0,10.0,0.0,1.0
3.0,147.0,-18.0,-47.0,-9.0,1.0,1.0
143.0,0.0,-38.0,0.0,-8.0,0.0,1.0
139.0,0.0,-29.0,0.0,-9.0,1.0,1.0
135.0,287.0,-20.0,25.0,-9.0,1.0,1.0
131.0,283.0,-11.0,34.0,-8.0,0.0,1.0
127.0,279.0,-3.0,42.0,-7.0,0.0,1.0
123.0,275.0,4.0,49.0,-6.0,0.0,1.0
119.0,271.0,10.0,55.0,-5.0,0.0,1.0
115.0,267.0,15.0,60.0,-4.0,0.0,1.0
111.0,263.0,19.0,64.0,-3.0,0.0,1.0
107.0,259.0,22.0,67.0,-2.0,0.0,1.0
103.0,255.0,24.0,69.0,-1.0,0.0,1.0
99.0,251.0,25.0,70.0,0.0,0.0,1.0
95.0,247.0,25.0,70.0,1.0,0.0,1.0
91.0,243.0,24.0,69.0,2.0,0.0,1.0
87.0,239.0,22.0,67.0,3.0,0.0,1.0
83.0,235.0,19.0,64.0,4.0,0.0,1.0
79.0,231.0,15.0,60.0,5.0,0.0,1.0
75.0,227.0,10.0,55.0,6.0,0.0,1.0
71.0,223.0,4.0,49.0,7.0,0.0,1.0
67.0,219.0,-3.0,42.0,8.0,0.0,1.0
63.0,215.0,-11.0,34.0,9.0,0.0,1.0
59.0,211.0,-20.0,25.0,10.0,0.0,1.0
55.0,207.0,-30.0,15.0,10.0,0.0,1.0
51.0,203.0,-21.0,24.0,-9.0,1.0,1.0
47.0,199.0,-12.0,33.0,-8.0,0.0,1.0
43.0,195.0,-4.0,41.0,-7.0,0.0,1.0
39.0,191.0,3.0,48.0,-6.0,0.0,1.0
35.0,187.0,9.0,54.0,-5.0,0.0,1.0
31.0,183.0,14.0,59.0,-4.0,0.0,1.0
27.0,179.0,18.0,63.0,-3.0,0.0,1.0
23.0,175.0,21.0,66.0,-2.0,0.0,1.0
19.0,171.0,23.0,68.0,-1.0,0.0,1.0
15.0,167.0,24.0,69.0,0.0,0.0,1.0
11.0,163.0,24.0,69.0,1.0,0.0,1.0
7.0,159.0,23.0,68.0,2.0,0.0,1.0
3.0,155.0,21.0,66.0,3.0,0.0,1.0
151.0,0.0,63.0,0.0,4.0,0.0,1.0
147.0,0.0,59.0,0.0,5.0,0.0,1.0
143.0,287.0,54.0,56.0,6.0,0.0,1.0
139.0,283.0,48.0,50.0,7.0,0.0,1.0
135.0,279.0,41.0,43.0,8.0,0.0,1.0
131.0,275.0,33.0,35.0,9.0,0.0,1.0
127.0,271.0,24.0,26.0,10.0,0.0,1.0
123.0,267.0,14.0,16.0,10.0,0.0,1.0
119.0,263.0,4.0,6.0,10.0,0.0,1.0
115.0,259.0,-6.0,-4.0,10.0,0.0,1.0
111.0,255.0,-16.0,-14.0,10.0,0.0,1.0
107.0,251.0,-26.0,-24.0,10.0,0.0,1.0
103.0,247.0,-17.0,-15.0,-9.0,1.0,1.0
99.0,243.0,-8.0,-6.0,-8.0,0.0,1.0
95.0,239.0,0.0,2.0,-7.0,0.0,1.0
91.0,235.0,7.0,9.0,-6.0,0.0,1.0
87.0,231.0,13.0,15.0,-5.0,0.0,1.0
83.0,227.0,18.0,20.0,-4.0,0.0,1.0
79.0,223.0,22.0,24.0,-3.0,0.0,1.0
75.0,219.0,25.0,27.0,-2.0,0.0,1.0
71.0,215.0,27.0,29.0,-1.0,0.0,1.0
67.0,211.0,28.0,30.0,0.0,0.0,1.0
63.0,207.0,28.0,30.0,1.0,0.0,1.0
59.0,203.0,27.0,29.0,2.0,0.0,1.0
55.0,199.0,25.0,27.0,3.0,0.0,1.0
51.0,195.0,22.0,24.0,4.0,0.0,1.0
47.0,191.0,18.0,20.0,5.0,0.0,1.0
43.0,187.0,13.0,15.0,6.0,0.0,1.0
39.0,183.0,7.0,9.0,7.0,0.0,1.0
35.0,179.0,0.0,2.0,8.0,0.0,1.0
31.0,175.0,-8.0,-6.0,9.0,0.0,1.0
27.0,171.0,-17.0,-15.0,10.0,0.0,1.0
23.0,167.0,-27.0,-25.0,10.0,0.0,1.0
19.0,163.0,-18.0,-16.0,-9.0,1.0,1.0
15.0,159.0,-9.0,-7.0,-8.0,0.0,1.0
11.0,155.0,-1.0,1.0,-7.0,0.0,1.0
7.0,151.0,6.0,8.0,-6.0,0.0,1.0
3.0,147.0,12.0,14.0,-5.0,0.0,1.0
143.0,0.0,19.0,0.0,-4.0,0.0,1.0
139.0,0.0,23.0,0.0,-3.0,0.0,1.0
135.0,287.0,26.0,18.0,-2.0,0.0,1.0
131.0,283.0,28.0,20.0,-1.0,0.0,1.0
127.0,279.0,29.0,21.0,0.0,0.0,1.0
123.0,275.0,29.0,21.0,1.0,0.0,1.0
119.0,271.0,28.0,20.0,2.0,0.0,1.0
115.0,267.0,26.0,18.0,3.0,0.0,1.0
111.0,263.0,23.0,15.0,4.0,0.0,1.0
107.0,259.0,19.0,11.0,5.0,0.0,1.0
103.0,255.0,14.0,6.0,6.0,0.0,1.0
99.0,251.0,8.0,0.0,7.0,0.0,1.0
95.0,247.0,1.0,-7.0,8.0,0.0,1.0
91.0,243.0,-7.0,-15.0,9.0,0.0,1.0
87.0,239.0,-16.0,-24.0,10.0,0.0,1.0
83.0,235.0,-26.0,-34.0,10.0,0.0,1.0
79.0,231.0,-17.0,-25.0,-9.0,1.0,1.0
75.0,227.0,-8.0,-16.0,-8.0,0.0,1.0
71.0,223.0,0.0,-8.0,-7.0,0.0,1.0
67.0,219.0,7.0,-1.0,-6.0,0.0,1.0
63.0,215.0,13.0,5.0,-5.0,0.0,1.0
59.0,211.0,18.0,10.0,-4.0,0.0,1.0
55.0,207.0,22.0,14.0,-3.0,0.0,1.0
51.0,203.0,25.0,17.0,-2.0,0.0,1.0
47.0,199.0,27.0,19.0,-1.0,0.0,1.0
43.0,195.0,28.0,20.0,0.0,0.0,1.0
39.0,191.0,28.0,20.0,1.0,0.0,1.0
35.0,187.0,27.0,19.0,2.0,0.0,1.0
31.0,183.0,25.0,17.0,3.0,0.0,1.0
27.0,179.0,22.0,14.0,4.0,0.0,1.0
23.0,175.0,18.0,10.0,5.0,0.0,1.0
19.0,171.0,13.0,5.0,6.0,0.0,1.0
15.0,167.0,7.0,-1.0,7.0,0.0,1.0
11.0,163.0,0.0,-8.0,8.0,0.0,1.0
7.0,159.0,-8.0,-16.0,9.0,0.0,1.0
3.0,155.0,-17.0,-25.0,10.0,0.0,1.0
151.0,0.0,-35.0,0.0,10.0,0.0,1.0
147.0,0.0,-26.0,0.0,-9.0,1.0,1.0
143.0,287.0,-17.0,-5.0,-9.0,1.0,1.0
139.0,283.0,-8.0,4.0,-8.0,0.0,1.0
135.0,279.0,0.0,12.0,-7.0,0.0,1.0
131.0,275.0,7.0,19.0,-6.0,0.0,1.0
127.0,271.0,13.0,25.0,-5.0,0.0,1.0
123.0,267.0,18.0,30.0,-4.0,0.0,1.0
119.0,263.0,22.0,34.0,-3.0,0.0,1.0
115.0,259.0,25.0,37.0,-2.0,0.0,1.0
111.0,255.0,27.0,39.0,-1.0,0.0,1.0
107.0,251.0,28.0,40.0,0.0,0.0,1.0
103.0,247.0,28.0,40.0,1.0,0.0,1.0
99.0,243.0,27.0,39.0,2.0,0.0,1.0
95.0,239.0,25.0,37.0,3.0,0.0,1.0
91.0,235.0,22.0,34.0,4.0,0.0,1.0
87.0,231.0,18.0,30.0,5.0,0.0,1.0
83.0,227.0,13.0,25.0,6.0,0.0,1.0
79.0,223.0,7.0,19.0,7.0,0.0,1.0
75.0,219.0,0.0,12.0,8.0,0.0,1.0
71.0,215.0,-8.0,4.0,9.0,0.0,1.0
67.0,211.0,-17.0,-5.0,10.0,0.0,1.0
63.0,207.0,-27.0,-15.0,10.0,0.0,1.0
59.0,203.0,-18.0,-6.0,-9.0,1.0,1.0
55.0,199.0,-9.0,3.0,-8.0,0.0,1.0
51.0,195.0,-1.0,11.0,-7.0,0.0,1.0
47.0,191.0,6.0,18.0,-6.0,0.0,1.0
43.0,187.0,12.0,24.0,-5.0,0.0,1.0
39.0,183.0,17.0,29.0,-4.0,0.0,1.0
35.0,179.0,21.0,33.0,-3.0,0.0,1.0
31.0,175.0,24.0,36.0,-2.0,0.0,1.0
27.0,171.0,26.0,38.0,-1.0,0.0,1.0
23.0,167.0,27.0,39.0,0.0,0.0,1.0
19.0,163.0,27.0,39.0,1.0,0.0,1.0
15.0,159.0,26.0,38.0,2.0,0.0,1.0
11.0,155.0,24.0,36.0,3.0,0.0,1.0
7.0,151.0,21.0,33.0,4.0,0.0,1.0
3.0,147.0,17.0,29.0,5.0,0.0,1.0
143.0,0.0,24.0,0.0,6.0,0.0,1.0
139.0,0.0,18.0,0.0,7.0,0.0,1.0
135.0,287.0,11.0,39.0,8.0,0.0,1.0
131.0,283.0,3.0,31.0,9.0,0.0,1.0
127.0,279.0,-6.0,22.0,10.0,0.0,1.0
123.0,275.0,-16.0,12.0,10.0,0.0,1.0
119.0,271.0,-26.0,2.0,10.0,0.0,1.0
115.0,267.0,-17.0,11.0,-9.0,1.0,1.0
111.0,263.0,-8.0,20.0,-8.0,0.0,1.0
107.0,259.0,0.0,28.0,-7.0,0.0,1.0
103.0,255.0,7.0,35.0,-6.0,0.0,1.0
99.0,251.0,13.0,41.0,-5.0,0.0,1.0
95.0,247.0,18.0,46.0,-4.0,0.0,1.0
91.0,243.0,22.0,50.0,-3.0,0.0,1.0
87.0,239.0,25.0,53.0,-2.0,0.0,1.0
83.0,235.0,27.0,55.0,-1.0,0.0,1.0
79.0,231.0,28.0,56.0,0.0,0.0,1.0
75.0,227.0,28.0,56.0,1.0,0.0,1.0
71.0,223.0,27.0,55.0,2.0,0.0,1.0
67.0,219.0,25.0,53.0,3.0,0.0,1.0
63.0,215.0,22.0,50.0,4.0,0.0,1.0
59.0,211.0,18.0,46.0,5.0,0.0,1.0
55.0,207.0,13.0,41.0,6.0,0.0,1.0
51.0,203.0,7.0,35.0,7.0,0.0,1.0
47.0,199.0,0.0,28.0,8.0,0.0,1.0
43.0,195.0,-8.0,20.0,9.0,0.0,1.0
39.0,191.0,-17.0,11.0,10.0,0.0,1.0
35.0,187.0,-27.0,1.0,10.0,0.0,1.0
31.0,183.0,-18.0,10.0,-9.0,1.0,1.0
27.0,179.0,-9.0,19.0,-8.0,0.0,1.0
23.0,175.0,-1.0,27.0,-7.0,0.0,1.0
19.0,171.0,6.0,34.0,-6.0,0.0,1.0
15.0,167.0,12.0,40.0,-5.0,0.0,1.0
11.0,163.0,17.0,45.0,-4.0,0.0,1.0
7.0,159.0,21.0,49.0,-3.0,0.0,1.0
3.0,155.0,24.0,52.0,-2.0,0.0,1.0
151.0,0.0,54.0,0.0,-1.0,0.0,1.0
147.0,0.0,55.0,0.0,0.0,0.0,1.0
143.0,287.0,55.0,27.0,1.0,0.0,1.0
139.0,283.0,54.0,26.0,2.0,0.0,1.0
135.0,279.0,52.0,24.0,3.0,0.0,1.0
131.0,275.0,49.0,21.0,4.0,0.0,1.0
127.0,271.0,45.0,17.0,5.0,0.0,1.0
123.0,267.0,40.0,12.0,6.0,0.0,1.0
119.0,263.0,34.0,6.0,7.0,0.0,1.0
115.0,259.0,27.0,-1.0,8.0,0.0,1.0
111.0,255.0,19.0,-9.0,9.0,0.0,1.0
107.0,251.0,10.0,-18.0,10.0,0.0,1.0
103.0,247.0,0.0,-28.0,10.0,0.0,1.0
99.0,243.0,-10.0,-38.0,10.0,0.0,1.0
95.0,239.0,-20.0,-48.0,10.0,0.0,1.0
91.0,235.0,-30.0,-58.0,10.0,0.0,1.0
87.0,231.0,-21.0,-49.0,-9.0,1.0,1.0
83.0,227.0,-12.0,-40.0,-8.0,0.0,1.0
79.0,223.0,-4.0,-32.0,-7.0,0.0,1.0
75.0,219.0,3.0,-25.0,-6.0,0.0,1.0
71.0,215.0,9.0,-19.0,-5.0,0.0,1.0
67.0,211.0,14.0,-14.0,-4.0,0.0,1.0
63.0,207.0,18.0,-10.0,-3.0,0.0,1.0
59.0,203.0,21.0,-7.0,-2.0,0.0,1.0
55.0,199.0,23.0,-5.0,-1.0,0.0,1.0
51.0,195.0,24.0,-4.0,0.0,0.0,1.0
47.0,191.0,24.0,-4.0,1.0,0.0,1.0
43.0,187.0,23.0,-5.0,2.0,0.0,1.0
39.0,183.0,21.0,-7.0,3.0,0.0,1.0
35.0,179.0,18.0,-10.0,4.0,0.0,1.0
31.0,175.0,14.0,-14.0,5.0,0.0,1.0
27.0,171.0,9.0,-19.0,6.0,0.0,1.0
23.0,167.0,3.0,-25.0,7.0,0.0,1.0
19.0,163.0,-4.0,-32.0,8.0,0.0,1.0
15.0,159.0,-12.0,-40.0,9.0,0.0,1.0
11.0,155.0,-21.0,-49.0,10.0,0.0,1.0
7.0,151.0,-31.0,-59.0,10.0,0.0,1.0
3.0,147.0,-22.0,-50.0,-9.0,1.0,1.0
143.0,0.0,-41.0,0.0,-8.0,0.0,1.0
139.0,0.0,-32.0,0.0,-9.0,1.0,1.0
135.0,287.0,-23.0,-35.0,-9.0,1.0,1.0
131.0,283.0,-14.0,-26.0,-8.0,0.0,1.0
127.0,279.0,-6.0,-18.0,-7.0,0.0,1.0
123.0,275.0,1.0,-11.0,-6.0,0.0,1.0
119.0,271.0,7.0,-5.0,-5.0,0.0,1.0
115.0,267.0,12.0,0.0,-4.0,0.0,1.0
111.0,263.0,16.0,4.0,-3.0,0.0,1.0
107.0,259.0,19.0,7.0,-2.0,0.0,1.0
103.0,255.0,21.0,9.0,-1.0,0.0,1.0
99.0,251.0,22.0,10.0,0.0,0.0,1.0
95.0,247.0,22.0,10.0,1.0,0.0,1.0
91.0,243.0,21.0,9.0,2.0,0.0,1.0
87.0,239.0,19.0,7.0,3.0,0.0,1.0
83.0,235.0,16.0,4.0,4.0,0.0,1.0
79.0,231.0,12.0,0.0,5.0,0.0,1.0
75.0,227.0,7.0,-5.0,6.0,0.0,1.0
71.0,223.0,1.0,-11.0,7.0,0.0,1.0
67.0,219.0,-6.0,-18.0,8.0,0.0,1.0
63.0,215.0,-14.0,-26.0,9.0,0.0,1.0
59.0,211.0,-23.0,-35.0,10.0,0.0,1.0
55.0,207.0,-33.0,-45.0,10.0,0.0,1.0
51.0,203.0,-24.0,-36.0,-9.0,1.0,1.0
